# id	name	additionalname	description	popup	supercnt0	set_ids_cnt	set_ids_text	set_bonus_desc	supercnt1	set_extra_ids_cnt	set_extra_ids_text	set_extra_desc	UNK1_1	UNK1_2	UNK1_3	UNK1_4	UNK1_5	UNK1_6	UNK1_7	UNK1_8	UNK1_9	special_enchant_amount	special_enchant_desc	UNK2	
21050	Agathion Seal Bracelet - Cheerleader Orodriel		Bracelet that summons a cheerleader Orodriel. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21051	Agathion Seal Bracelet - Cheerleader Lana	7 day limited period	Bracelet that summons a cheerleader Lana. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse. Special skill reuse delay is 2 hour.	-1	0	0			0	0												0		1
21052	Agathion Seal Bracelet - Cheerleader Lana		Bracelet that summons a cheerleader Lana. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21053	Agathion Seal Bracelet - Cheerleader Naonin	7 day limited period	Bracelet that summons a cheerleader Naonin. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse. Special skill reuse delay is 2 hour.	-1	0	0			0	0												0		1
21054	Agathion Seal Bracelet - Cheerleader Naonin		Bracelet that summons a cheerleader Naonin. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21055	Agathion Seal Bracelet - Cheerleader Mortia	7 day limited period	Bracelet that summons a cheerleader Mortia. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse. Special skill reuse delay is 2 hour.	-1	0	0			0	0												0		1
21056	Agathion Seal Bracelet - Cheerleader Mortia		Bracelet that summons a cheerleader Mortia. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21057	Agathion Seal Bracelet - Cheerleader Kaurin	7 day limited period	Bracelet that summons a cheerleader Kaurin. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse. Special skill reuse delay is 2 hour.	-1	0	0			0	0												0		1
21058	Agathion Seal Bracelet - Cheerleader Kaurin		Bracelet that summons a cheerleader Kaurin. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21059	Agathion Seal Bracelet - Cheerleader Meruril	7 day limited period	Bracelet that summons a cheerleader Meruril. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse. Special skill reuse delay is 2 hour.	-1	0	0			0	0												0		1
21060	Agathion Seal Bracelet - Cheerleader Meruril		Bracelet that summons a cheerleader Meruril. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21061	Agathion Seal Bracelet - Handy	7 day limited period	Bracelet that summons Handy from Fantasy Isle. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse. Special skill reuse delay is 2 hour.	-1	0	0			0	0												0		1
21062	Agathion Seal Bracelet - Handy		Bracelet that summons Handy from Fantasy Isle. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21088	Jet Bike Mounting Bracelet		You can mount a jet bike, which is a product of Dwarven science. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21090	Plastic Hair		Plastic hair. It changes to an attractive pink wig for females and a blue wig for males. Uses 2 accessory slots.	-1	0	0			0	0												0		1
21108	Warm Bear Hat		Polar bear hat that makes you feel cozy just by looking at it. Uses 2 hair accessory slot(s).	-1	0	0			0	0												0		1
21109	Warm Bear Hat	7 day limited period	Polar bear hat that makes you feel cozy just by looking at it. Uses 2 hair accessory slot(s). Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21112	Stag Beetle Hat		Hat shaped like a stag beetle with 2 tough jaws. Uses 2 hair accessory slot(s).	-1	0	0			0	0												0		1
21113	Stag Beetle Hat	7 day limited period	Hat shaped like a stag beetle with 2 tough jaws. Uses 2 hair accessory slot(s). Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21114	Beetle Hat		Hat shaped like a beetle with a great horn. Uses 2 hair accessory slot(s).	-1	0	0			0	0												0		1
21115	Beetle Hat	7 day limited period	Hat shaped like a beetle with a great horn. Uses 2 hair accessory slot(s). Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21116	Ladybug Hat		Hat shaped like a ladybug with its black and red pattern. Uses 2 hair accessory slot(s).	-1	0	0			0	0												0		1
21117	Ladybug Hat	7 day limited period	Shaped shaped like a ladybug with its black and red pattern. Uses 2 hair accessory slot(s). Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21118	Preying Mantis Hat		Hat shaped like a preying mantis with sharp claws. Uses 2 hair accessory slot(s).	-1	0	0			0	0												0		1
21119	Preying Mantis Hat	7 day limited period	Hat shaped like a preying mantis with sharp claws. Uses 2 hair accessory slot(s). Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21120	Grasshopper Hat		Hat shaped like a grasshopper with large eyes. Uses 2 hair accessory slot(s).	-1	0	0			0	0												0		1
21121	Grasshopper Hat	7 day limited period	Hat shaped like a grasshopper with large eyes. Uses 2 hair accessory slot(s). Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21122	Gold-rimmed Glasses		Expensive-looking gold-rimmed glasses. Uses 1 hair accessory slot(s).	-1	0	0			0	0												0		1
21123	Gold-rimmed Glasses	7 day limited period	Expensive-looking gold-rimmed glasses. Uses 1 hair accessory slot(s). Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21124	White Uniform Hat		White uniform hat that makes you feel the energy of a man of the sea. Uses 2 hair accessory slot(s).	-1	0	0			0	0												0		1
21125	White Uniform Hat	7 day limited period	White uniform hat that makes you feel the energy of a man of the sea. Uses 2 hair accessory slot(s). Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21126	Warrior's Helmet		Helmet of a brave ancient warrior. Uses 2 hair accessory slot(s).	-1	0	0			0	0												0		1
21127	Warrior's Helmet	7 day limited period	Helmet of a brave ancient warrior. Uses 2 hair accessory slot(s). Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21150	Shiny Lit Platform Summon Bracelet		Can stand upon the shiny platform with brilliant lighting when equipped. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21152	Agathion Seal Bracelet - Singer & Dancer		Bracelet that summons a Singer & Dancer Agathion that gleefully sings and dances. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21153	Agathion Seal Bracelet - Singer & Dancer	7 day limited period	Bracelet that summons a Singer & Dancer Agathion that gleefully sings and dances. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21159	Wedding Ring - Male		Wedding ring exchanged by an engaged couple. Male use.	-1	0	0			0	0												0		1
21160	Wedding Ring - Female		Wedding ring exchanged by an engaged couple. Female use.	-1	0	0			0	0												0		1
21162	Wedding Veil		Pure white and shiny wedding veil. Female exclusive item. Uses 2 hair accessory slot(s). Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21165	Agathion Seal Bracelet - Zaken Spirit Sword		Bracelet that summons Zaken's Spirit Sword, which is made up of Zaken's 6 swords. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21166	Agathion Seal Bracelet - Zaken Spirit Sword	7 day limited period	Bracelet that summons Zaken's Spirit Sword, which is made up of Zaken's 6 swords. Cannot be exchanged, dropped, or sold. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21202	Magic Glasses	30 day limited period	Vitamin item\nMagic glasses that has MP +10 and M. Def. +70 effect. Can be used for 30 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21206	Queen Ant's Ring	30 day limited period	Vitamin item\nMP +21, resistance to Poison +30%, poison attack rate +30%, accuracy increase, critical damage increase, hold tolerance 20% increase, and hold attack rate 20% increase. Only one effect is applied even when two identical rings are worn. Can be used for 30 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21207	Baium's Ring	30 day limited period	Vitamin item\nMP +21, resistance to Poison +40%, poison attack rate +40%, accuracy increase, critical damage increase, hold tolerance +30%, hold attack rate +30%, attack increase, and Casting Spd. increase. Only one effect is applied even when two identical rings are worn. Can be used for 30 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21208	Zaken's Earring	30 day limited period	Vitamin item\nMP +31, resistance to Bleed +30%, Bleed attack rate +30%, heal amount increase, vampiric rage effect, resistance to Shock/Mental attacks 20% increase, and Shock/Mental attack rate 20% increase. When equipped with two identical earrings, the effect of only one earring will be applied. Can be used for 30 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21218	Queen Ant's Ring	180 day limited period	Vitamin item\nMP +21, resistance to Poison +30%, poison attack rate +30%, accuracy increase, critical damage increase, hold tolerance 20% increase, and hold attack rate 20% increase. Only one effect is applied even when two identical rings are worn. Can be used for 180 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21219	Baium's Ring	180 day limited period	Vitamin item\nMP +21, resistance to Poison +40%, poison attack rate +40%, accuracy increase, critical damage increase, hold tolerance +30%, hold attack rate +30%, attack increase, and Casting Spd. increase. Only one effect is applied even when two identical rings are worn. Can be used for 180 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21220	Zaken's Earring	180 day limited period	Vitamin item\nMP +31, resistance to Bleed +30%, Bleed attack rate +30%, heal amount increase, vampiric rage effect, resistance to Shock/Mental attacks 20% increase, and Shock/Mental attack rate 20% increase. When equipped with two identical earrings, the effect of only one earring will be applied. Can be used for 180 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21221	Valakas's Necklace	180 day limited period	Vitamin item\nMP +50, resistance to Sleep +40%, sleep attack rate +40%, HP +445, reuse delay decrease, P. Atk. and M. Atk. increase, wild magic effect, damage shield effect, and resistance to Fire increase. Only one effect is applied even when the two identical necklaces are worn. Can be used for 180 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21222	Antharas's Earring	180 day limited period	Vitamin item\nMP +37, resistance to Bleed +40%, Bleed attack rate +40%, heal amount increase, vampiric rage effect, resistance to Stun/Mental attacks 30%, Stun/Mental attack rate +30%, MP consumption decrease, and resistance to Earth increase. Only one effect is applied even when the two identical earrings are worn. Can be used for 180 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21331	Agathion Summon Bracelet - Griffin	7 day limited period	Vitamin item\nCan summon a Griffin Agathion when equipped. Can be used for 7 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21332	Agathion Summon Bracelet - Griffin	7-day limited period (event)	Vitamin item\nCan summon a Griffin Agathion when equipped. Can be used for 7 days. Cannot be exchanged, dropped, or destroyed. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21333	Agathion Summon Bracelet - Griffin	30 day limited period	Vitamin item\nCan summon a Griffin Agathion when equipped. Can be used for 30 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21334	Agathion Summon Bracelet - Griffin	30-day limited period (event)	Vitamin item\nCan summon a Griffin Agathion when equipped. Can be used for 30 days. Cannot be exchanged, dropped, or destroyed. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21335	Agathion Summon Bracelet - Griffin		Vitamin item\nCan summon a Griffin Agathion when equipped. Cannot be exchanged or dropped. Can be shared between characters within an account through the Vitamin Manager. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21336	Agathion Summon Bracelet - Griffin	Event	Vitamin item\nCan summon a Griffin Agathion when equipped. Cannot be exchanged, dropped, or destroyed. Can be shared between characters within an account through the Vitamin Manager. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
21343	Agathion Summon Bracelet - Cow	7 day limited period	Vitamin item\nCan summon a Cow Agathion when equipped. Can be used for 7 days. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
